What is the origin of the name ` Scarlett  ?,art and entertainment
What English word comes from the Old French covrefeu ,science
What product did William Horlick discover and produce ?,food and drink
What generation am I in ?,business and industrial
To what does Microsoft s Windows 3 owe its success ?,technology and computing
Why was the L.A. office of Shea and Gould closed ?,business and industrial
What is the size of Argentina ?,travel
What is the busiest air travel season ?,travel
Which country is Australia s largest export market ?,travel
Who was the author of the book about computer hackers called  The Cuckoo s Egg : Tracking a Spy Through the Maze of Computer Espionage  ?,"law, govt and politics"
Who is Stephen Hawking ?,science
What are the different approaches of systems analysis ?,science
When did humans first begin to write history seriously ?,science
How does crosstalk relate to InSb thickness in infrared detectors ?,technology and computing
What are the most common elements in the Earth s crust ?,business and industrial
What dropped 1 ,business and industrial
Who was the first Russian astronaut to walk in space ?,business and industrial
What soap was touted as being  for people who like people  ?,art and entertainment
What is a fear of crystals or glass ?,health and fitness
What musical instrument did Prewitt play in James Jones s From Here to Eternity ?,art and entertainment
Who was Monet ?,art and entertainment
What is the web address of the list of e-mail addresses of members of the House of Representatives ?,technology and computing
What format was VHS s main competition ?,technology and computing
How many people was Randy Craft convicted of murdering ?,society
What was the highest mountain on earth before Mount Everest was discovered ?,sports
How do you identify prime numbers ?,science
Who played the title role in I Was a Teenage Werewolf ?,art and entertainment
What animal has the best hearing ?,health and fitness
What does HIV stand for ?,health and fitness
Which thrilled taste buds first - Snickers or 3 Musketeers ?,food and drink
What amount of money did the Philippine ex-dictator Marcos steal from the treasury ?,"law, govt and politics"
When did Mount St. Helen last have a significant eruption ?,science
Why does the sun shine only a short time in Alaska ?,business and industrial
Name an art gallery in New York .,art and entertainment
McCarren Airport is located in what city ?,travel
What barroom judge called himself The Law West of the Pecos ?,"law, govt and politics"
What is another word for diet ?,business and industrial
What does the abbreviation cwt. ?,travel
How far is London UK from California ?,travel
What is porphyria ?,health and fitness
What is the federal minimum wage ?,"law, govt and politics"
What does snafu stand for ?,society
Who won the Battle of Gettysburg ?,society
Who invented the fax machine ?,technology and computing
What killed Bob Marley ?,food and drink
What is diabetes ?,health and fitness
What Hall of Fame pitcher started three World Series Games for the New York Yankees in 1962 ?,sports
How much was the minimum wage in 1991 ?,society
What is the origin of the word ,art and entertainment
Who was the first coach of the Cleveland Browns ?,sports
What is a nematode ?,business and industrial
What are  inkhorn terms  ?,business and industrial
Which country is known as  Big Bear  ?,travel
About how many soldiers died in World War II ?,society
What inescapable purveyor of background music celebrated its 5th anniversary in July ,food and drink
What is the latitude and longitude of El Paso ,technology and computing
What Polynesian people inhabit New Zealand ?,travel
What is the plural of gulf ?,"law, govt and politics"
How much did the minimum wage amount to in 1991 ?,society
What do you call a  twirl  in ballet ?,art and entertainment
What is the speed of the Mississippi River ?,science
The corpus callosum is in what part of the body ?,health and fitness
What s the name of the Tokyo Stock Exchange ?,travel
Who made a boat out of gopher wood ?,sports
What state is John F. Kennedy buried in ?,"law, govt and politics"
What stadium do the Miami Dolphins play their home games in ?,sports
What soft drink is most heavily caffeinated ?,food and drink
What Spanish artist painted Crucifixion ?,science
What is a dental root canal ?,health and fitness
What is a phalanx ?,"law, govt and politics"
What is e-commerce ?,technology and computing
What poem contains the line ,art and entertainment
What islands got their name from the Spanish baja mar ,travel
What color of Monopoly properties are landed on most often ?,business and industrial
Where did Indian Pudding come from ?,food and drink
What did Shostakovich write for Rostropovich ?,art and entertainment
Who is the worst US President ever ?,"law, govt and politics"
What actor married John F. Kennedy s sister ?,"law, govt and politics"
What city is served by Logan International Airport ?,travel
How do you say  fresh  in Spanish ?,science
What four tournaments make up tennis  Grand Slam ?,sports
Where did the myth of Santa Claus originate ?,art and entertainment
What was the verdict in the trial of Lizzie Borden ?,society
What fraction of a beaver s life is spent swimming ?,sports
What two Japanese cities are spelled with the letters K ,food and drink
How many neurons are in the human brain ?,technology and computing
What s the Olympic motto ?,science
What are the biggest Indian airports ?,travel
Who was the first governor of West Virginia ?,business and industrial
On what T.V. show could Tom Terrific be found ?,art and entertainment
Who sought to create The Great Society ?,society
What are the three most populated countries in the world ?,"law, govt and politics"
What sea separates Naples and Algiers ?,travel
What incident caused the canning of a summit conference between Eisenhower and Khrushchev ?,society
Where is the highest point in Japan ?,travel
What is the address for the main government office in Rome ,travel
What color flies closest to the staff on Belgium s flag ?,travel
Who invented the stethoscope ?,science
How many inches over six feet is the Venus de Milo ?,art and entertainment
How big is a baby bald eagle ?,science
What state is the Filenes store located in ?,food and drink
What is a golf ball made of ?,sports
How many miles is it to Ohio from North Carolina ?,travel
How many colors are there in a rainbow ?,food and drink
What is the speed of the Mississippi River ?,science
What is the Socratic method ?,science
Who was Bonnie Blue Butler s father ?,sports
How long has L.L. Cool J. been married ?,society
Who makes chicken  finger lickin  good ?,food and drink
How far out is the universe ?,science
How does a chick breathe inside an egg ?,food and drink
Who was the Democratic nominee in the American presidential election ?,"law, govt and politics"
What country has the highest arson rate ?,society
What is the average life expectancy of a male in Ireland in 1996 ?,science
What is the smallest thing seen under the most powerful microscope ,science
What does the name  Anthony  mean ?,science
Why are the ears your center of balance ?,business and industrial
Why were the American soldiers in WWI called  Doughboys ,society
How old is singer Freedy Johnston ?,"law, govt and politics"
What is cunnilingus ?,society
What Vladimir Nabokov novel features Professor Humbert in love with a 12-year-old girl ?,art and entertainment
What is the fear of the computer called ?,technology and computing
What record company produced the 1978 movie The Wiz ?,art and entertainment
What  melts in your mouth ,food and drink
How large is the Arctic refuge to preserve unique wildlife and wilderness value on Alaska s north coast ?,business and industrial
What s the nearest star to Earth ?,travel
How effective are condoms in protecting against AIDS ?,health and fitness
How does the speed the magnet spins in a generator affect the output of the generator ?,business and industrial
What baseball player was walked the most times ?,sports
What famous model was married to Billy Joel ?,art and entertainment
What s the International Lawn Tennis Challenge Trophy usually called ?,sports
Which condiment was once sold as a patent medicine ?,science
Where is Basque country located ?,travel
What was the name of the computer in ` 2001 : A Space Odyssey  ?,technology and computing
Where is the oldest living thing on earth ?,food and drink
What number of American soldiers remain unaccounted from the Vietnam war ?,society
What 1915 film was the first to gross $5 million ?,art and entertainment
What 4-foot-9 actress in 1984 became the first performer to win an Oscar for playing a character of the opposite sex ?,society
How many colonies were involved in the American Revolution ?,business and industrial
Who is the father of the computer ?,technology and computing
What s the setting of John Le Carre s A Small Town in Germany ?,"law, govt and politics"
Who was America s first Public Enemy No. 1 ?,art and entertainment
What does camera-ready art mean ?,technology and computing
What country s flag is field green ?,business and industrial
What longtime game show host dropped dead while jogging in Central Park in 1984 ?,sports
What city has the world s longest subway system ?,food and drink
What President was assassinated by Charles J. Guiteau ?,society
What is ethology ?,science
What is one of the languages of the Sioux ?,technology and computing
How does rabies spread ?,health and fitness
What crooner joined The Andrews Sisters for Pistol Packin Mama ?,art and entertainment
What is a cake of soap ?,food and drink
What do most tourists visit in Reims ?,travel
Name a film in which Jude Law acted .,"law, govt and politics"
What beer advertised that it had  three rings  ?,food and drink
What is paracetamol ?,health and fitness
What is the city in which Maurizio Pellegrin lives called ?,travel
Who invented the vacuum cleaner ?,sports
What color is  ash  ?,business and industrial
What is a person called that likes fire ?,"law, govt and politics"
What is a bone marrow transplant ?,science
How many South American countries have the letter Z in their names ?,travel
Who is the president of the Spanish government ?,"law, govt and politics"
How far do you have to run if you hit a home run ?,sports
What African country was founded by freed American slaves in 1847 ?,travel
Where is Tufts University ?,science
What animals can live the longest without food ?,food and drink
On which dates does the running of the bulls occur in Pamplona ,sports
What is Answers.com s address ?,business and industrial
What are the best ways to improve employee morale at low cost ?,business and industrial
What dumb-but-loveable character did Maurice Gosfield play on The Phil Silvers Show ?,sports
Name the Ranger who was always after Yogi Bear .,art and entertainment
What country s capital is Tirana ?,travel
Who was the first American in space ?,business and industrial
What word occurs 46 ,health and fitness
What is the name of the second space shuttle ?,business and industrial
How big is a quart ?,food and drink
What Judith Rossner novel was made into a film starring Diane Keaton ?,art and entertainment
What are the Valdez Principles ?,business and industrial
Why are the rooftops in Canada green ?,travel
In what year did Thatcher become prime minister ?,"law, govt and politics"
Which breakfast cereal brought you  the best each morning  ?,food and drink
What attracts tourists to Reims ?,travel
What does gringo mean ?,travel
How does a rainbow form ?,food and drink
What is the name of the chronic neurological autoimmune disease which attacks the protein sheath that surrounds nerve cells causing a gradual loss of movement in the body ?,health and fitness
What did brontosauruses eat ?,food and drink
What meter was invented by C.C. Magee in 1935 ?,technology and computing
What is artificial intelligence ?,science
What meter did Shakespeare use in writing :  To be ,art and entertainment
What is a fear of gravity ?,health and fitness
Hazmat stands for what ?,"law, govt and politics"
From what cause does tuberculosis stem ?,science
Where did the saying  rule of thumb  come from ?,society
What U.S. state has the second-longest coastline ?,"law, govt and politics"
Where are the Union Stockyards ?,business and industrial
What two vegetables are combined in succotash ?,food and drink
Who is the fastest swimmer in the world ?,sports
Where is the location of the Orange Bowl ?,sports
How many cubic feet of space does a gallon of water occupy ?,business and industrial
Who invented the pull-tab opener on cans ?,food and drink
What country boasts Ismail s Palace and the Palace of King Farouk ?,society
What makes popcorn pop ?,food and drink
What according to the Kinsey Institute ,health and fitness
What is the origin of the word ,art and entertainment
How old is the sun ?,business and industrial
What is a heuristic ?,technology and computing
What South American city has the world s highest commercial landing field ?,business and industrial
What British TV series featured Emma Peel ?,art and entertainment
Where can I find a  Fifth Element  screensaver ?,art and entertainment
What is a bone marrow transplant meant for ?,science
What is a fear of shadows ?,health and fitness
What is the web address at which I can find the e-mail address of a member of the US House of Representatives ?,technology and computing
Who was President of Costa Rica in 1994 ?,travel
How do they find or choose witnesses to an execution ?,society
What does a topophobic actor suffer from ?,art and entertainment
Tell me what city the Kentucky Horse Park is near ?,sports
What is a rhomboideus minor ?,sports
How long does it take for your body to restore blood after you donate your blood ?,health and fitness
How many months does it take the moon to revolve around the Earth ?,business and industrial
What country has the most time zones ,art and entertainment
What is the longest chemical name ,business and industrial
What is thermal equilibrium ?,science
What is an example of an actual case of using the Fourteenth Amendment ?,"law, govt and politics"
What wheel did Blaise Pascal invent in a search for perpetual motion ?,science
What is the average age a horse lives ?,sports
What is a virtual IP address ?,business and industrial
What suburban housewife and mother of three wrote The Feminine Mystique ?,society
Name of scholar on whose literal translations from the Chinese and Japanese Ezra Pound depended ?,science
Where could I go to take a ride on a steam locomotive ?,business and industrial
What baseball great plugged Mr. Coffee ?,sports
When was Calypso music invented ?,travel
How much is Clara Peller being paid by Wendy s to say  Where s the beef  ?,food and drink
What organization did Mr. Waverly assign agents for ?,business and industrial
What steps can be taken to prevent diabetes ?,health and fitness
What square is the geographical center of London ?,technology and computing
Who released the Internet worm in the late 1980s ?,technology and computing
How do windmills work ?,business and industrial
What happened to Pepsi Clear ?,food and drink
What does laser stand for ?,technology and computing
How do you send a movie transcript to Hollywood so that it can be produced into a film ?,art and entertainment
What war did the Wanna-Go-Home Riots occur after ?,society
What does a dipsomaniac crave ?,food and drink
What s the most common surname in America ?,science
What city contains the district of Hell s Kitchen ?,society
What author landed a 468-pound marlin without harness in the early 193 s ?,travel
Who was the captain of the tanker ,business and industrial
What daughter of Henry VIII and Anne Boleyn became queen of England ?,travel
What is Beethoven s 9th symphony called ?,art and entertainment
What creature scares people in the film  Jaws  ?,art and entertainment
What team did baseball s St. Louis Browns become ?,sports
What is the history of skateboarding ?,sports
What is the only primate to lack pigment in the palms of its hands ?,business and industrial
Who was the most famous food editor of The New York Times ?,food and drink
What day was Pearl Harbor attacked in 1942 ?,"law, govt and politics"
What plant is rum made from ?,food and drink
How far away is the moon ?,business and industrial
What color is an Arctic fox in winter ?,sports
What mystery writer penned  ...the glory that was Greece ,travel
What animal migrates the farthest ?,science
What part of their attire were  pothooks  to cowboys of the Old West ?,science
What are the conjugations of wake and woke ?,sports
To get the most caffeine ,food and drink
What is the  7-minute cigarette  ?,health and fitness
What does NN O  mean when used as a prefix in Irish surnames ?,science
What letter is to the right of K on a typewriter keyboard ?,technology and computing
What are Arnold Palmer s fans called ?,sports
What writer is famous for physically putting himself into the center of his subject matter ?,technology and computing
Where is the Abominable Snowman said to wander ?,art and entertainment
Where can I buy movies on videotape online ?,art and entertainment
What four-legged creature did a Cornell University study say would make man s best companion in space ?,business and industrial
What country s northernmost city is Darwin ?,travel
How can I find a list of celebrities  real names ?,art and entertainment
What are the unemployment statistics for the years 1965 and 1990 ?,science
How many frames does a disk camera shoot ?,technology and computing
Whose kidnaping was termed The Crime of the Century ?,society
What California desert is dubbed High Desert ?,travel
What are the cookies in Internet ?,food and drink
What was football star Elroy Hirsch s nickname ?,sports
Where do rocks come from ?,science
How do I get my LAN card activated so that it can hook up to another computer without using a HUB ?,technology and computing
What kind of wine is Spumante ?,food and drink
Which of many numbered vats of Scotch was judged best by a panel of experts in 1863 ?,food and drink
What is the cost of the drugs used in tuberculosis treatments ?,health and fitness
How long does it take for Spider-Man s web to evaporate ?,art and entertainment
Where s the 19th hole on a golf course ?,sports
What is the trademark of a Washington Redskin s fan ?,sports
Who replaced Bert Parks as the host of The Miss America Pageant ?,art and entertainment
Where can I find a review of Nightmare on Elm Street in a film journal ?,art and entertainment
How does marijuana lead to other drugs ?,health and fitness
What is the definition of cosmology ?,science
How did serfdom develop in and then leave Russia ?,business and industrial
What is the frequency of VHF ?,technology and computing
How does a small businessman contact the Good Humor Ice Cream company to do business with them ?,business and industrial
What was the target rate for M3 growth in 1992 ?,sports
How much waste does an average dairy cow produce in a day ?,business and industrial
Who wrote the song ,art and entertainment
Which Bourbon king was restored to the French throne during Napoleon s abdication ?,travel
What s the word for broken glass or sharp rocks embedded in cement on top of a wall ?,"law, govt and politics"
What is the average hours per months spent online by AOL users ?,business and industrial
What animal do buffalo wings come from ?,food and drink
What is the economic impact of unemployment on the economy ?,society
What kind of meat is Fray Bentos synonymous with ?,food and drink
What country did King Wenceslas rule ?,art and entertainment
What is commonly considered the fifth sense ?,business and industrial
What is capitalism according to Max Weber ?,food and drink
What was a Mae West on a World War II battleship ?,society
Which high schools are included in the South Florida Ice Hockey league ?,sports
How much caffeine is in a 16 oz cup of coffee ?,food and drink
What continent pushes up the Executive Committee mountain range ?,travel
When was Franklin D. Roosevelt stricken with polio ?,health and fitness
What is a tonne ?,business and industrial
What two countries contain Sierra Nevada mountains ?,travel
How do you look up criminal records on the Internet ?,technology and computing
What is the fastest fish in the world ?,sports
What penalty space lies between Baltic Avenue and Reading Railroad on a Monopoly board ?,travel
What color is Mr. Spock s blood ?,health and fitness
Who starred in Singing in the Rain and The Singing Nun ?,art and entertainment
What were popular songs and types of songs in the 1920s ?,art and entertainment
What s the supreme policy-making bureau of the Soviet Communist Party ?,"law, govt and politics"
How long is the Coney Island boardwalk ?,art and entertainment
What do Italians call Florence ?,travel
Who was the conservationist who served as spokesperson for Post Grape Nuts ?,food and drink
What is a fear of touching ?,health and fitness
In what part of Africa is Mozambique located ?,travel
What is cache memory ?,technology and computing
What Marx Brothers movie centers on a stolen painting ?,art and entertainment
What line of candy products included Super Skrunch and Peanut Butter Oompas ?,food and drink
What is the world s highest peak ?,travel
Who created Dennis the Menace ?,art and entertainment
In Waugh s  A Handful of Dust ,sports
What does  Janelle  mean ?,science
What blew up at Lakehurst ,"law, govt and politics"
What became the biggest cash crop in the U.S. in 1983 ,society
Why did the world enter a global depression in 1929 ?,health and fitness
What whisky is  known by the company it keeps  ?,food and drink
What city is near the mouth of the Amazon ?,health and fitness
How many more weeks of winter are there if a ground hog sees his shadow ?,science
Why do we call someone  honey  ?,food and drink
What percent of world s fresh water is found in Canada ?,travel
What golfing accessory was patented by George Grant on December 12,technology and computing
Where can I find examples of legal cases about the Individuals with Disabilities Education Act ?,"law, govt and politics"
What causes pneumonia ?,health and fitness
What is thalassemia ?,health and fitness
When were camcorders introduced in Malaysia ?,technology and computing
What is a fear of odors ,health and fitness
What country is located at 13 degrees North latitude and 10 degrees East longitude ?,science
What year was the first automobile manufactured ?,business and industrial
Why does it snow ?,travel
How many home runs did Lou Gehrig have during his career ?,sports
Who was the first President to appoint a woman to head a cabinet ?,society
What fictional character is known as the  melancholy Dane  ?,art and entertainment
What is the first personal computer company ?,technology and computing
Why are there letters on the telephone ? Why are there no Q or Z ?,technology and computing
In which year was the cartoon character Chilly Willy created ?,science
What meat complemented sweet potatoes and peas in the first TV dinner ?,food and drink
What Asian country has a bill of rights for cows ?,travel
What is hypnotherapy ?,health and fitness
Why do USA fax machines not work in UK ,technology and computing
What South American capital is the world s highest ?,business and industrial
How many Jews were executed in concentration camps during WWII ?,society
Where can I find an Ask An Expert site ?,technology and computing
What did British companies stick 175 ,science
What sport features snatches and clean jerks ?,sports
What famous singing cowboy owns the California Angels baseball team ?,sports
What is the name of the American literary era that includes 1896 ?,society
Who are the Challengers of the Unknown ?,"law, govt and politics"
What is Martin Luther King Jr. s real birthday ?,"law, govt and politics"
How much money does a back injury lawsuit get ?,travel
What baseball expression came from the nautical term for ships sailing between the Atlantic and Pacific before the Panama Canal ?,sports
What was the nickname of German flying ace Manfred von Richthofen ?,travel
What university was Woodrow Wilson President of ?,"law, govt and politics"
What happens when a body part falls asleep ?,health and fitness
How many engines does a Boeing 737 have ?,travel
What do flatfish eat ?,food and drink
How many calories are there in a Big Mac ?,food and drink
What s the tallest building in New York City ?,business and industrial
Where did Honecker rule ?,business and industrial
What s the dumbest domesticated animal ?,science
How many Russians have landed on the moon ?,technology and computing
What organ contains the islands of Langerhans ?,health and fitness
What South Korean city is served by Kimpo International Airport ?,travel
What is the oldest profession ?,society
Why are there olives in martinis ?,food and drink
Why is it called  hamburger  if there is no ham in it ?,food and drink
What is the definition of hazmat ?,"law, govt and politics"
How many shots can a stock M16 hold ?,health and fitness
How do you make panoramic sugar eggs for Easter - the ones with the scene inside ?,food and drink
What was Queen Victoria s title regarding India ?,travel
How many Americans have HIV ?,health and fitness
Who is actress Goldie Hawn s current actor boyfriend ?,art and entertainment
What kind of puzzle first appeared in the U.S. in the New York World on December 21 ,society
What instrument is Ray Charles best known for playing ?,art and entertainment
What Texas surgeon performed the first artificial heart transplant ?,science
How many member states are in the UN ?,"law, govt and politics"
What building are British monarchs crowned in ?,"law, govt and politics"
How many miles is it from London ,travel
What is the name of a language spoken by the Sioux ?,society
What is Dudley Do-Right s horse s name ?,sports
When was the first flush toilet invented ?,food and drink
What was Michelangelo s last name ?,art and entertainment
Who was the architect of Central Park ?,travel
The Orange Bowl is in what city ?,sports
How many real fruit juices are there in a can of Hawaiian Punch ?,food and drink
What is a fear of money ?,health and fitness
What U.S. state are the Finger Lakes in ?,food and drink
Which oil company almost picked a word that meant  stalled car  in Japanese as its new international name ?,science
How does James Bond like his martinis ?,food and drink
What do you call a date that contains sequencing numbers ,science
Who made the largest cocaine seizure in Ventura County history ?,science
What do manatees eat ?,science
What country was the setting of You Only Live Twice ?,society
How does one correctly pronounce ` qigong  ?,sports
What continent is Bolivia on ?,travel
What s the largest U.S. agricultural crop by weight ?,business and industrial
What is the population of Mozambique ?,travel
Who was the 16th President of the United States ?,"law, govt and politics"
What famed London criminal court was once a feudal castle ?,science
What is the latitude and longitude of El Paso ,technology and computing
What are the chances of pregnacy if the penis does not penetrate the vagina ?,society
What is the history of  the toast  ?,food and drink
What does an irate car owner call iron oxide ?,business and industrial
What is the origin of the word  attic  ?,art and entertainment
What are the distinct physical characterstics of the Arabian horse ?,science
What s the name of the tiger that advertises for Frosted Flakes cereal ?,food and drink
Who portrayed  Rosanne Rosanna-Dana  on the television show  Saturday Night Live  ?,art and entertainment
What information can you get me on Fairground Park in St. Louis,travel
What happened in the Long March ?,"law, govt and politics"
How many Vietnamese were there in the Soviet Union ?,travel
What soft drink would provide me with the biggest intake of caffeine ?,food and drink
Name Alvin s brothers,art and entertainment
What chocolate bar created by Frank Mars and his wife is often called a Milky Way with peanuts ?,food and drink
What party was Winston Churchill a member of ?,sports
How many rings are there on a five-zone archery target ?,sports
What do opposite faces of a die always add up to ?,health and fitness
Name a country that is developing a magnetic levitation railway system ?,technology and computing
Who invented the stock ticker in 1870 ?,technology and computing
What company tabulates the ballots in voting for the Academy Awards ?,"law, govt and politics"
Why does a woman have to be a virgin to be a nun ?,society
What ill-fated craft was captained by Ernst Lehmann ?,sports
What do the French call La Manche ?,food and drink
What is a multiplexer ?,technology and computing
What is the mascot for Notre Dame University ?,sports
Why can t you taste anything when you have a cold ?,health and fitness
In what Olympic Games did Nadia Comaneci become popular ?,sports
What is the word for love of pain or abuse ?,health and fitness
How did the war of 1812 affect Delaware ?,society
Who is Terrence Malick ?,art and entertainment
How can I get a CCT diagram ?,technology and computing
What is a fear of sleep ?,health and fitness
How many fiddlers did Old King Cole have ?,business and industrial
Who founded the People s Temple Commune ?,travel
What does JESSICA mean ?,science
What powdered soft drink mix went into space ?,food and drink
What s the population of Mississippi ?,science
Where is Procter & Gamble headquartered in the U.S. ?,business and industrial
How big is our galaxy in diameter ?,technology and computing
Who discovered electricity ?,business and industrial
What is the definition of low island ?,travel
What s the second-highest mountain in the world ?,sports
Why is Microsoft s Windows 3 software so successful ?,technology and computing
What is a fear of fur ?,health and fitness
Woodrow Wilson served as president of what university ?,"law, govt and politics"
How long did it take Stanley to find Livingstone ?,travel
What is a hydrogen bond ?,science
Which company created the Internet browser Mosaic ?,technology and computing
The italian artist ,food and drink
When was the first steel mill in the United States built ?,business and industrial
What U.S. university boasts the largest library ?,"law, govt and politics"
What was the importance of Magellan ?,technology and computing
What is the average weight for a man ?,health and fitness
What s the Hungarian word for pepper ?,food and drink
What is the current ticket fare from from Cairo to Barbados ?,travel
How does Zatanna perform her magic in DC comics ?,art and entertainment
What do you call the feeling of having experienced something before ?,health and fitness
What company was the original sponsor of TV s Superman ?,art and entertainment
What was the number of people that Randy Steven Craft was convicted of killing ?,society
Where can I find a list of  classic  books 5th and 6th graders should read ?,art and entertainment
What city was John F. Kennedy nominated for president in ?,"law, govt and politics"
How do cameras take pictures ?,technology and computing
Name the poet of the poem which begins : I do not know much about gods ; but I think that the river Is a strong brown god-sullen ,art and entertainment
What color tennis balls are used at Wimbledon ?,sports
What is the dialogue circle in cartoons called ?,art and entertainment
What are tourist attractions in Reims ?,travel
What golfer has been called Ohio Fats and Blobbo ?,sports
Who is Snoopy s arch-enemy ?,art and entertainment
What U.S. state is Fort Knox in ?,"law, govt and politics"
Who was Sherlock Holmes s archenemy ?,society
Where can I find information on the cyclone that hit New Jersey on 8/28/1941 ?,art and entertainment
What is the starting salary for beginning lawyers ?,business and industrial
Who built the first successful stern wheel steamboat ?,technology and computing
What Italian liner was hijacked in 1985 ?,food and drink
Name a French fascist party .,food and drink
How do you get a girl to have sex with you ?,society
How many  No  answers was the What s My Line ? panel allowed ?,technology and computing
How can I find a phone number of someone if I only know their email address ?,business and industrial
What s the score of a forfeited baseball game ?,sports
What is the English translation for the word  caliente  ?,science
Where is Mozambique located ?,travel
